movieId,title,genres
202055,Flytrap (2014),13
202057,One Child Nation (2019),14
202061,Brutal (2017),11
202063,Doc & Darryl (2016),14
202067,Die Partei (2009),14
202069,Josephine (2016),(no genres listed)
202071,Sgt. Will Gardner (2019),7|10|6
202073,We All Scream for Ice Cream (2007),11
202075,Traficant: The Congressman of Crimetown (2015),14
202077,The Seventh Curse (1986),7|4|11
202081,Slipstream (2005),13
202083,Die Männer der Emden (2013),6|16
202085,Lost City Raiders (2008),7|10|13|9
202087,Angamaly Diaries (2017),7|6
202089,Oh Mercy (2019),(no genres listed)
202091,Swing Away (2017),3|6
202093,Leaving Afghanistan (2019),7|6
202095,Uyare (2019),6
202099,Batman vs. Teenage Mutant Ninja Turtles (2019),7|1|2
202101,Stuber (2019),7|3
202103,I Am Mother (2019),13|9
202105,Girls Beware (1961),8|6
202109,"Simon, King of the Witches (1971)",6|11
202111,Skeletons in the Closet (2018),11
202113,The Voracious Ones (1973),8|6
202119,Taeter City (2012),7|11|13|9
202123,The Girl from Rio (1969),7|10
202133,The Police Connection (1973),8|6|9
202135,The Majorettes (1987),7|8|11
202137,The Black Cat (2007),11
202139,The Washingtonians (2007),11
202141,Cleveland Versus Wall Street (2010),14
202143,Dream Cruise (2007),11
202145,Little Women (2018),6
202147,The Last (2019),(no genres listed)
202151,7 jours pas plus (2017),3|6
202153,In Family I Trust (2019),2|3
202155,The Art of Self-Defense (2019),3
202157,Rojo (2018),6|12|9
202159,Crawl (2019),7|11|9
202161,Naisen logiikka (1999),3
202163,"The Shakers: Hands to Work, Hearts to God (1985)",14
202165,"Bound for the Fields, the Mountains, and the Seacoast (1986)",6
202167,Beijing Watermelon (1989),6
202169,Switching - Goodbye Me (2007),3|6|4
202171,Bates Motel (1987),6|11
202173,The Rats Are Coming! The Werewolves Are Here! (1972),11
202175,Throwback (2013),7|10|11
202177,Transformations (1988),11|13
202179,Trick or Treats (1982),11
202181,Warlock Moon (1973),11|9
202187,The Sun Is Also a Star (2019),6|5
202189,Chasing Bullitt (2018),7|6
202191,ReMastered: Massacre at the Stadium (2019),14
202193,"Footprints, the Path of Your Life (2016)",14
202195,See You Yesterday (2019),6|13
202197,Class of '44 (1973),6
202199,An Angel for May (2002),2|6
202201,Princes in the Tower (2005),(no genres listed)
202203,Je vais mieux (2018),3
202205,Le Cœur des hommes 3 (2013),3
202207,Experiment of the Cross (1995),(no genres listed)
202209,"Alexandria, Again and Forever (1990)",6
202211,Spike (2008),4|11|5|13
202213,The Children (1980),11|13
202215,Twisted Nightmare (1987),11
202221,Domino (1988),(no genres listed)
202225,Something (2018),6|11|12
202227,Morir para contar (2018),14
202229,Wild Nights with Emily (2019),3|6
202231,Foster (2018),14
202233,Chasing Niagara (2016),14
202235,Kidnep (2015),10|2
202237,Pain and Glory (2019),6
202245,Three Examples of Myself as Queen (1994),4
202247,Mugamoodi (2012),7|6
202249,Peach Girl (2017),3|6|5
202251,Pink and Gray (2016),6|9
202253,Signature Move (2017),3|6|5
202255,Unlovable (2018),3|6
202263,In the Year 2889 (1967),11|13
202265,Unspeakable (2003),11|9
202267,The Dotted Line (2011),14
202269,Kid Brother,(no genres listed)
202271,The Invisible Witness (2018),9
202273,The Challenger Disaster (2019),6
202275,Crazy Alien (2019),3|13
202277,Superargo and the Faceless Giants (1968),10|13
202281,Dying God (2008),11|9
202287,Pegasus (2019),7|3
202289,Space Chicken (2017),7|10|1|2|3|13
202291,La venganza de Ira Vamp (2010),3|11
202293,John & Yoko: Above Us Only Sky (2018),14
202297,Thomas the Impostor (1965),(no genres listed)
202299,Head Against the Wall (1959),6
202301,Therese (1962),6
202303,The Golden Boat (1990),3|6
202305,In Embryo (2016),(no genres listed)
202315,Hard to Die (1993),7|3|9
202317,Ghost Town Anthology (2019),6
202319,The Lies She Loved (2018),6|12
202321,My Name Is Salt (2013),14
202323,Chernobyl: 30 Years On (2015),14
202325,The Whistlers (2019),3|6|9
202327,Breaking the Huddle: The Integration of College Football (2008),(no genres listed)
202329,Dr. Strange (1978),7|10|4|13
202331,The Hard Way (2019),7
202333,Funny story (2018),3|6
202335,The Mystery of Henri Pick (2019),6
202341,Einstein and Einstein (2013),2|6
202343,Dracula Rising (1993),11
202345,Cyborg 2087 (1966),6|13
202349,Stickman (2017),11|9
202355,Puppet Master: Axis Termination (2017),4|11
202357,A Brother (2018),6|5
202359,Homecoming: A Film by Beyoncé (2019),14
202361,15 Minutes of War (2019),7|6|16
202363,Kevin Hart: Irresponsible (2019),3
202365,Dragnet (1969),8
202369,Eros Hotel (1979),3
202371,The Saint Lies In Wait,(no genres listed)
202373,Gran Casino (1947),3|6
202375,Nochnoy ekipazh (1987),8|6
202377,White Moss (2014),6
202379,Spring Transformations (1974),2|6|5
202381,A Little Doll (1988),6|5
202383,Stepfather III (1992),11|9
202389,Kingdom (2019),7|16
202391,Malibu Rescue (2019),2|3
202393,Always Be My Maybe (2019),3|5
202395,The Cabinet of Dr. Caligari (2005),12|9
202397,To the Ends of the World (2018),6|16
202399,Extras: The Extra Special Series Finale (2007),3
202401,The Hypnotist (2001),3|6
202403,Ex-Patriot (2017),9
202405,Marriage of the Blessed (1989),8|6|16
202407,"Darling, I Am Going Out For Cigarettes and I Will Be Right Back (2011)",(no genres listed)
202409,One Day (2017),6|4
202411,The Shameless (2015),6|5
202413,Punch (2011),6
202415,When Angels Sleep (2018),6|9
202417,Northanger Abbey (1987),6|5
202419,Rum Runners (1971),10|3
202421,Rim of the World (2019),7|10|3|13
202423,Wanda Sykes: Not Normal (2019),3
202425,Joy (2018),6
202427,Breakthrough (2019),6
202429,Once Upon a Time in Hollywood (2019),3|6
202431,Queen of Hearts (2019),6
202433,A Hidden Life (2019),6|16
202435,Beanpole (2019),6|16
202437,The Climb (2019),(no genres listed)
202439,Parasite (2019),3|6
202441,Mia Martini - I Am Mia (2019),14
202443,The Invisible Life of Eurídice Gusmão (2019),6
202445,Fire Will Come (2019),(no genres listed)
202447,On a Magical Night (2019),3
202449,A Brother's Love (2019),6
202451,Corpsing (2013),11
202453,Hellbent (1988),6|4|11|12
202455,High Moon (2019),7|11|18
202465,Pope Vs. Hitler (2017),14|16
202467,School's Out (2019),6|9
202469,A Date in 2025 (2017),3|6
202471,The Arrival (2017),3
202473,Whenever You're Ready (2018),(no genres listed)
202475,Cul-De-Sac (2016),3|6
202477,I Know You from Somewhere (2017),3|6
202479,Assimilate (2019),11|13|9
202481,Cabin Fever (2000),(no genres listed)
202483,Chetzemoka's Curse (2001),(no genres listed)
202487,Walking with Cavemen (2003),(no genres listed)
202489,Wings of Life (2011),14
202491,Vándorszínészek (2018),3|6
202493,Once Upon a Time in China IV (1993),7
202495,Avengement (2019),7|8
202497,Les Misérables (2019),8|6
202499,Atlantics (2019),6
202501,Elvira's Haunted Hills (2002),3|11
202509,The Legend of 5 Mile Cave (2019),18
202511,Photograph (2019),6|5
202513,Winnie the Pooh: A Very Merry Pooh Year (2002),1|2
202515,The Price of Honor (2014),(no genres listed)
202517,Kung Fu Panda: Secrets of the Scroll (2016),7|10|1|2|3
202519,Child's Play (2019),3|11
202529,The Last Best Sunday (1999),6|5
202531,The Last Resort (2018),14
202533,Game of Thrones: The Last Watch (2019),14
202535,India's Most Wanted (2019),7|12|9
202537,Othon (1971),6
202539,Cinderella and the Secret Prince (2018),10|1|2|4
202541,Plan Bee (2007),1
202543,Little Bee (2007),1|2|3
202545,La duquesa roja (1997),3
202547,Good Sam (2019),6|5
202549,Caroline and Jackie (2013),6
202551,Psychic (2018),(no genres listed)
202553,Ghosts of Sugar Land (2019),(no genres listed)
202555,Snare (2019),3|6
202557,The Phantom 52 (2019),1
202559,Nureyev (2018),14
202561,Furie (2019),7
202563,The Ballad of Josie (1967),3|18
202565,Kopy Kings,3
202567,Let Me Die a Woman (1977),14
202569,Dependent's Day (2016),3
202575,Late Night (2019),3|6
202577,In the mighty jungle (2019),14
202581,Prometo no enamorarme (2018),6|5
202583,Camp Manna (2018),3
202585,The Blind Spot (2017),7|8|6|9
202595,Ode to the Goose (2018),6
202597,Home on the Rails (1981),1|3
202599,Enron: The Smartest Guys in the Room (2005),14
202603,Shameless (2008),3|5
202605,The Man Who Would Be Polka King (2009),8|14
202615,"Sun, Hay and a Couple of Slaps (1989)",3
202619,Lucky Loser (2012),2|3|4
202625,Akt (1997),3
202627,Lijavec (1982),3
202635,Záskok (1994),3
202641,"Dumb Bobes, or Czech Tarzan (1971)",3
202643,One Hand Can't Clap (2003),3
202645,Smart Philip (2003),3|8|12
202665,A Nice Plate of Spinach (1977),3|13
202671,How to Wake a Princess (1978),2|4
202673,The Three Veterans (1984),2
202677,Václav (2007),(no genres listed)
202695,Secrets of Henry VIII's Palace: Hampton Court (2013),14
202697,Un Beau voyou (2019),3
202699,Zoo (2019),3|6|11|5
202701,Любить по-русски (1995),6|5
202703,Guru (1989),7|8|6
202705,Crime Wave (2018),3|8
202711,Deadwood: The Movie (2019),18
202713,Voltaire (1933),6
202715,General Commander (2019),7
202717,I Hate Kids (2019),3
202719,Vellai Pookal (2019),6|9
202721,M (2017),6
202723,Fury of the Dragon (1976),7|10|8
202725,"I Am an Ox, I Am a Horse, I Am a Man, I Am a Woman (1988)",14
202727,Getting to Know the Big Wide World (1980),6
202729,Sunday (1961),(no genres listed)
202731,Among Grey Stones (1983),6
202733,All the Ships at Sea (2004),(no genres listed)
202735,Psychophobia (1982),6|11
202737,O Costa do Castelo (1943),3|5
202741,Betting On The Bride (2017),5
202745,pickAxe (1999),14
202747,St. Agatha (2019),11
202749,Portrait of a Lady on Fire (2019),6|5
202751,Guarapo (1989),6
202753,The Big Apartment (2006),3
202755,Duane Hopwood (2005),3|6
202757,Drop Squad (1994),3|6
202759,Vampires on Bikini Beach (1988),11
202761,High Tech Soul: The Creation of Techno Music (2006),14
202763,"Pioneers of Electronic Music, Volume 1: Richie Hawtin (2006)",14
202765,Dollhouse (2012),6
202767,Dysmorphia (2014),3|11|13
202769,RWBY: Volume 5,(no genres listed)
202773,Three (1969),6
202775,Adam & Evelyn (2019),6
202779,Cleo (2019),3
202781,Ever After (2018),11
202783,In My Room (2018),(no genres listed)
202787,Only God Can Judge Me (2018),6|9
202793,The Laughing Man (1966),14
202795,Dreaming About You (1992),3|5
202797,No Mercy (2019),7
202799,The Poison Rose (2019),8|12
202801,Atone (2019),7|9
202803,Anthony Jeselnik: Fire in the Maternity Ward (2019),3
202805,Audre Lorde - The Berlin Years 1984 to 1992 (2012),14
202807,Panic: The Untold Story of the 2008 Financial Crisis (2018),14
202809,Child of Divorce (1946),6
202811,Yours (1997),(no genres listed)
202813,Football Stars (1974),1
202815,Radical Jack (2001),7
202817,House of Deadly Secrets (2017),9
202819,The Merry Wives of Windsor (1982),3
202823,An Eastern Westerner (1920),3|18
202825,Exposé (1976),9
202828,Dead Ant (2017),3|11
202830,Lust in the Dust (1985),7|3|18
202832,Bad (1977),3|8|11
202834,The Prey (1984),11|9
202836,Angel III: The Final Chapter (1988),7|9
202838,Burke & Hare (1972),3|11
202840,The Annihilators (1985),7|8|6
202842,Night of the Cobra Woman (1972),11|9
202844,The Killing Time (1987),7|12|5|9
202846,Alone in the T-Shirt Zone (1986),3|6
202848,I Am Not a Freak (1987),14
202850,Beethoven's Nephew (1985),6
202852,Home for Christmas (1990),2|6|4
202854,Hard Traveling (1986),(no genres listed)
202856,Outcast (1990),11|13
202858,Beginner's Luck (1986),3
202860,Place of Weeping (1986),(no genres listed)
202862,Among the Cinders (1985),6
202864,Reno and the Doc (1984),3|6
202866,Roger Corman: Hollywood's Wild Angel (1978),14
202868,Tenth of a Second,9
202870,Time of tears,(no genres listed)
202872,"Monsters, Madmen & Machines: 25 Years of Science Fiction (1984)",10|14|13
202874,The Gunrunner (1983),8|6
202876,Roller Blade (1986),7|13
202878,The Prize Fighter (1979),2|3|8
202880,Elisa & Marcela (2019),6
202882,Richard's Things (1980),6
202884,Creature with the Blue Hand (1967),8|11
202886,Heart of the Stag (1984),(no genres listed)
202888,Cleo/Leo (1989),(no genres listed)
202890,Die Watching (1993),8|11
202892,Apprentice to Murder (1988),11|12
202894,Blonde in Black Leather (1975),3|6|9
202896,The Vineyard (1989),11|13
202898,Knights Of The City (1986),7
202900,The Big Bust Out (1972),8
202902,The Sin of Adam and Eve (1969),(no genres listed)
202904,The Zoo Gang (1985),6
202906,Last Plane Out (1983),(no genres listed)
202908,Dead Men Don't Die (1990),3|8|11
202910,Scream of the Demon Lover (1970),11
202912,The Cremators (1972),13
202914,Cross Country (1983),8|11|9
202916,Beast of the Yellow Night (1971),11
202918,Covergirl (1984),(no genres listed)
202920,In the Aftermath (1989),(no genres listed)
202922,Uphill All The Way (1986),3
202924,The Funny Farm (1983),3|6
202926,Delivery Boys (1985),(no genres listed)
202928,Omega Syndrome (1986),7
202930,Miss Mary (1986),(no genres listed)
202932,The Big Trip (2019),10|1|2|3
202934,Anna (2019),7|9
202936,ReMoved (2013),6
202938,Raw Courage (1984),7|10|11|9
202940,Two Idiots in Hollywood (1988),3
202942,Tadpole and the Whale (1987),10|2
202944,Lumière (1976),(no genres listed)
202946,Curfew (1989),11|9
202948,The Highest Honor (1982),6|16
202950,Eat and Run (1987),3|11|13
202952,Deadly Harvest (1977),6|13
202954,Leopard in the Snow (1979),(no genres listed)
202956,Heart (1987),(no genres listed)
202958,I Believe in Santa Claus (1984),2|4
202960,Hostage (1983),6
202962,Invasion Earth: The Aliens Are Here (1988),3|11|13
202964,In 'N Out (1984),(no genres listed)
202966,Torment (1986),8|11|12|9
202968,L'addition (1984),6|9
202970,Shadow Play (1986),11|12
202972,City of Shadows (1987),7|9
202974,The Personals (1982),(no genres listed)
202976,Remember My Story - ReMoved Part 2 (2015),(no genres listed)
202978,Love is Never Wasted (2018),(no genres listed)
202980,Twisted Romance (2008),6|5
202982,A Trip (2012),6
202984,You I Love (2004),3
202986,"Where Are You Going, Habibi? (2015)",3|6|5
202988,4 Days (2017),6
202990,Caught in a Landslide (2018),(no genres listed)
202992,Thirty Years of Adonis (2017),6
202994,Marilyn (2018),6
202996,Paradise Lost (2018),6|5
202998,How to Get from Here to There (2019),6|13
203000,Give Me Your Hand (2008),6
203002,Isle of Dogs (2011),7|8|9
203006,The Outsider (2002),7|6|5|18
203010,Mystify: Michael Hutchence (2019),14
203014,Man's First Friend,14
203016,Squad Leader TD-73028 Soliloquy (2018),6|13
203018,7A (2018),6
203020,Funan (2019),1
203022,"Oh, Ramona! (2019)",3|5
203024,Playing Hard (2019),6
203026,Mollywood (2019),11|9
203028,Red Room (2017),11|9
203030,Love for Sale (2018),6|5
203032,Death Zone: Cleaning Mount Everest (2018),14
203034,The River and the Wall (2019),14
203036,Twenty One Points (2018),1|3
203038,The Final Land (2019),6|13
203040,Pachamama (2018),10|1|2|4
203042,Olen i volk (1950),1
203044,My Best Friend's Wife (2001),3|5
203048,Diego Maradona (2019),14
203050,Get Squirrely (2015),1|2|3
203052,Gone with the Bullets (2014),7|10|3|6|5
203054,Eddie Izzard: Definite Article (1996),3
203056,Eddie Izzard: Live at Madison Square Garden (2011),3
203058,Edge of Honor (1991),7|10|6|9
203060,Worlds of Ursula K. Le Guin (2018),1|14
203062,Babes In Toyland (1987),10|2|6|4
203064,The Hotshots (1968),3
203066,Light from Light (2019),(no genres listed)
203068,Get Big (2017),3
203072,I Am Evidence (2017),14
203074,Going Away (2013),6
203076,Deja Vu (2018),12|9
203078,Door Lock (2018),9
203080,Hit-and-Run Squad (2019),7|8
203082,Nora Prentiss (1947),6
203084,Flower and Snake (1974),6|9
203086,Truth and Justice (2019),6
203090,The Announcement (2018),6
203110,Head Count (2018),11|12|9
203112,Walk. Ride. Rodeo. (2019),6
203118,Henry VIII (1979),6
203124,Loss of Feeling (1935),4|13
203126,No Vacancy (1999),3|6|5
203128,I Was a Winner (2016),14
203130,Cutterhead (2018),9
203132,The Tomorrow Man (2019),6|5
203134,Curiosa (2019),6
203136,The Heart of Nuba (2016),14
203138,Pressure Cooker (2008),14
203140,Hard Justice (1995),7
203142,The Sovereign's Servant (2007),7|10
203144,The Cleaning Lady (2018),11|9
203146,The Last Whistle (2018),6
203148,Old Boys (2018),3
203152,The Pool (2018),7|9
203154,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese (2019),14
203156,Love's Brother (2004),5
203158,Wild Honey (2017),(no genres listed)
203160,The Last Black Man in San Francisco (2019),6
203162,Fishing Without Nets (2014),9
203164,Dublin Oldschool (2018),6
203166,Dog and Cat (1955),1|2
203168,Снежные дорожки (1963),1
203170,Secrets in the Sky: The Untold Story of Skunk Works (2019),14
203172,The Thief of Time (1992),9
203174,Dusky Paradise (2016),3|6
203176,Cinderella Pop (2019),3|5
203180,Ducoboo 2: Crazy Vacation (2012),3
203182,Desperate Remedies (1993),6
203184,Project Ithaca (2019),13|9
203186,Ahockalypse (2018),3|11
203188,I Hate Christian Laettner (2015),14
203190,16 Sunrises (2018),14
203192,Comme un seul homme (2019),14
203196,The Fall of the Romanov Dynasty (1927),14
203198,History Lessons (1972),6
